Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
Nº DE PESSOAS PRESAS POR MANDADO,3.0,3.0,1.0,...,...,...,...,...,...,...,...,...,7.0,2020,Flórida Paulista,Presidente Prudente
Nº DE PRISÕES EFETUADAS,4.0,1.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Flórida Paulista,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Flórida Paulista,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,13.0,1.0,8.0,...,...,...,...,...,...,...,...,...,22.0,2020,Flórida Paulista,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Florínia,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Florínia,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Florínia,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Florínia,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Florínia,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Florínia,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Florínia,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Florínia,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Florínia,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Florínia,Presidente Prudente
Nº DE PRISÕES EFETUADAS,2.0,0.0,2.0,...,...,...,...,...,...,...,...,...,4.0,2020,Florínia,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Florínia,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,2.0,4.0,4.0,...,...,...,...,...,...,...,...,...,10.0,2020,Florínia,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ibirarema,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ibirarema,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ibirarema,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ibirarema,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Ibirarema,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,0.0,3.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Ibirarema,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ibirarema,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ibirarema,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,5.0,0.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ibirarema,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Ibirarema,Presidente Prudente
Nº DE PRISÕES EFETUADAS,0.0,3.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ibirarema,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Ibirarema,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,4.0,6.0,2.0,...,...,...,...,...,...,...,...,...,12.0,2020,Ibirarema,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Iepê,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,3.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Iepê,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Iepê,Presidente Prudente
Nº DE PRISÕES EFETUADAS,0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Iepê,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iepê,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,5.0,5.0,4.0,...,...,...,...,...,...,...,...,...,14.0,2020,Iepê,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Indiana,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Indiana,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Indiana,Presidente Prudente
Nº DE PRISÕES EFETUADAS,3.0,0.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Indiana,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indiana,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,3.0,1.0,4.0,...,...,...,...,...,...,...,...,...,8.0,2020,Indiana,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Inúbia Paulista,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Inúbia Paulista,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Inúbia Paulista,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE PRISÕES EFETUADAS,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Inúbia Paulista,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Inúbia Paulista,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,2.0,0.0,3.0,...,...,...,...,...,...,...,...,...,5.0,2020,Inúbia Paulista,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Irapuru,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,2.0,5.0,1.0,...,...,...,...,...,...,...,...,...,8.0,2020,Irapuru,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Irapuru,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Irapuru,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Irapuru,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,1.0,4.0,2.0,...,...,...,...,...,...,...,...,...,7.0,2020,Irapuru,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Irapuru,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Irapuru,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,1.0,4.0,2.0,...,...,...,...,...,...,...,...,...,7.0,2020,Irapuru,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,0.0,2.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Irapuru,Presidente Prudente
Nº DE PRISÕES EFETUADAS,1.0,4.0,2.0,...,...,...,...,...,...,...,...,...,7.0,2020,Irapuru,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Irapuru,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,15.0,15.0,13.0,...,...,...,...,...,...,...,...,...,43.0,2020,Irapuru,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,João Ramalho,Presidente Prudente
Nº DE PRISÕES EFETUADAS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,João Ramalho,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,João Ramalho,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,2.0,2.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,João Ramalho,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Junqueirópolis,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,3.0,4.0,1.0,...,...,...,...,...,...,...,...,...,8.0,2020,Junqueirópolis,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Junqueirópolis,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Junqueirópolis,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Junqueirópolis,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,4.0,5.0,2.0,...,...,...,...,...,...,...,...,...,11.0,2020,Junqueirópolis,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Junqueirópolis,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Junqueirópolis,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,5.0,5.0,3.0,...,...,...,...,...,...,...,...,...,13.0,2020,Junqueirópolis,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,6.0,11.0,7.0,...,...,...,...,...,...,...,...,...,24.0,2020,Junqueirópolis,Presidente Prudente
Nº DE PRISÕES EFETUADAS,10.0,16.0,9.0,...,...,...,...,...,...,...,...,...,35.0,2020,Junqueirópolis,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Junqueirópolis,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,21.0,22.0,19.0,...,...,...,...,...,...,...,...,...,62.0,2020,Junqueirópolis,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1.0,2.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Lucélia,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,3.0,1.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Lucélia,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Lucélia,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lucélia,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lucélia,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,1.0,4.0,4.0,...,...,...,...,...,...,...,...,...,9.0,2020,Lucélia,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lucélia,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Lucélia,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,1.0,4.0,5.0,...,...,...,...,...,...,...,...,...,10.0,2020,Lucélia,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,8.0,5.0,3.0,...,...,...,...,...,...,...,...,...,16.0,2020,Lucélia,Presidente Prudente
Nº DE PRISÕES EFETUADAS,1.0,4.0,4.0,...,...,...,...,...,...,...,...,...,9.0,2020,Lucélia,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Lucélia,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,21.0,21.0,27.0,...,...,...,...,...,...,...,...,...,69.0,2020,Lucélia,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Lutécia,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lutécia,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lutécia,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lutécia,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lutécia,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Lutécia,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lutécia,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lutécia,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Lutécia,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Lutécia,Presidente Prudente
Nº DE PRISÕES EFETUADAS,2.0,1.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Lutécia,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Lutécia,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,1.0,2.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Lutécia,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Marabá Paulista,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Marabá Paulista,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Marabá Paulista,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Marabá Paulista,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,3.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Marabá Paulista,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Marabá Paulista,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Marabá Paulista,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Marabá Paulista,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Marabá Paulista,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Marabá Paulista,Presidente Prudente
Nº DE PRISÕES EFETUADAS,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Marabá Paulista,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Marabá Paulista,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,6.0,2.0,3.0,...,...,...,...,...,...,...,...,...,11.0,2020,Marabá Paulista,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Maracaí,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Maracaí,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,3.0,2.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Maracaí,Presidente Prudente
Nº DE PRISÕES EFETUADAS,3.0,3.0,2.0,...,...,...,...,...,...,...,...,...,8.0,2020,Maracaí,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Maracaí,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,7.0,12.0,8.0,...,...,...,...,...,...,...,...,...,27.0,2020,Maracaí,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
Nº DE FLAGRANTES LAVRADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
Nº DE PESSOAS PRESAS POR MANDADO,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Mariápolis,Presidente Prudente
Nº DE PRISÕES EFETUADAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Mariápolis,Presidente Prudente
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,6.0,1.0,3.0,...,...,...,...,...,...,...,...,...,10.0,2020,Mariápolis,Presidente Prudente
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,4.0,1.0,5.0,...,...,...,...,...,...,...,...,...,10.0,2020,Martinópolis,Presidente Prudente
